2,1,5,1520092197860,0
2,0,3,1520092210985,0
2,1,1,1520092215538,0
2,0,3,1520092220597,0
2,1,1,1520092223858,0
2,0,3,1520092236016,0
2,1,1,1520092239868,0
2,0,3,1520092250325,0
2,1,1,1520092254075,0
2,0,3,1520092258662,0
2,1,1,1520092261115,0
2,0,3,1520092272147,0
2,1,1,1520092275771,0
2,0,3,1520092282088,0
2,1,1,1520092283976,0
2,0,3,1520092290777,0
2,1,1,1520092293444,0
2,0,3,1520092308902,0
2,1,1,1520092310506,0
11,1,5,1520097727217,0
11,0,3,1520097775088,0
11,1,1,1520097791898,0
11,0,3,1520097798395,0
11,1,1,1520097808421,0
11,0,3,1520097824329,0
11,1,1,1520097827438,0
11,0,2,1520097843019,0
11,3,4,1520097845864,0
15,2,5,1520099898881,0
15,0,5,1520099905236,0
15,3,1,1520099914768,0
15,1,1,1520099917044,0
15,0,0,1520099922839,0
15,1,1,1520099926165,0
15,0,1,1520099943935,0
15,1,5,1520099957676,0
15,0,0,1520099962949,0
15,1,1,1520099976433,0
15,0,0,1520099982188,0
15,1,1,1520099992697,0
22,1,9,1520105944847,0
22,0,13,1520105967098,0
    
15,0,0,1520099922043,0
15,1,1,1520099924534,0
15,2,0,1520099956114,0
15,0,0,1520099961113,0
15,1,5,1520099962957,0
15,0,0,1520099988373,0
15,1,1,1520099999337,0
    
34,0,5,1520112775398,0
34,0,3,1520112780547,0
34,1,1,1520112782249,0
34,0,3,1520112786931,0
34,1,1,1520112790114,0
34,0,3,1520112794462,0
34,1,1,1520112797167,0
34,0,3,1520112817597,0
34,1,1,1520112820697,0
34,0,3,1520112822583,0
34,1,1,1520112837252,0
34,0,0,1520112859516,0
34,1,1,1520112862497,0

28,1,5,1520109859258,0
28,0,3,1520109867164,0
28,1,1,1520109891377,0
28,0,3,1520109897763,0
28,1,1,1520109901316,0
28,0,3,1520109907952,0
28,1,1,1520109912320,0
28,0,3,1520109918103,0
28,1,1,1520109924726,0
28,0,13,1520109961224,0

43,1,4,1520117124785,0
43,0,3,1520117132125,0
43,0,3,1520117157943,0
43,1,1,1520117159830,0
43,0,3,1520117164293,0
43,1,1,1520117165762,0
43,0,3,1520117168616,0
43,1,1,1520117169974,0
43,0,3,1520117176655,0
43,1,1,1520117184846,0
43,0,3,1520117189005,0
43,1,1,1520117198016,0
43,0,3,1520117202058,0
43,1,1,1520117208762,0
43,0,3,1520117212884,0
43,1,1,1520117214839,0

47,0,10,1520119535439,0
47,3,6,1520119546665,0
47,0,0,1520119560366,0
    
